playerID,year,stint,tmID,GP,GS,minutes,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,ftAttempted,threeAttempted,dq,PostGP,PostGS,PostPoints,PostoRebounds,PostdRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostftAttempted,PostthreeAttempted,PostDQ
sandeam01w,8,0,DET,6,0,9,2,0,2,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanfona01w,4,0,WAS,17,0,134,49,10,16,1,3,2,14,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanfona01w,5,0,WAS,31,29,653,169,53,101,18,18,16,37,99,75,0,0,3,3,13,8,11,0,2,1,7,12,6,0,0
sanfona01w,6,0,WAS,27,0,293,88,15,30,6,10,11,17,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanfona01w,7,0,WAS,34,19,885,301,69,134,36,28,21,72,118,125,0,2,2,2,13,7,9,1,3,0,2,5,11,1,0
sanfona01w,8,0,WAS,34,31,994,375,100,142,23,27,28,88,141,194,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
sanfona01w,9,0,WAS,34,28,795,229,77,116,40,21,11,83,138,123,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
sanfona01w,10,0,WAS,34,13,663,213,55,92,22,26,14,73,109,102,0,1,2,0,10,3,2,3,0,1,2,10,2,0,1
sanniol01w,9,0,DET,31,9,325,106,26,38,6,11,7,40,59,37,1,0,9,0,16,5,11,3,3,0,4,11,4,0,0
sanniol01w,10,0,DET,31,1,298,119,27,30,16,11,5,30,56,36,0,0,3,0,10,1,2,0,0,3,0,3,0,0,0
santoal01w,1,0,IND,3,0,11,3,0,3,0,0,0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santoal01w,2,0,SEA,10,1,62,13,10,6,0,0,0,3,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santoke01w,2,0,DET,14,0,153,52,11,16,5,3,3,12,23,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santoke01w,3,0,DET,12,0,169,44,12,20,7,3,9,14,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santoke01w,9,0,SEA,22,1,134,47,10,18,5,4,2,10,26,23,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
sarenra01w,1,0,PHO,20,0,142,64,11,19,8,0,1,17,30,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sauerpa01w,1,0,LAS,12,0,66,20,3,13,3,2,1,6,10,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
sauerpa01w,2,0,CLE,2,0,4,2,1,1,0,0,1,1,1,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0
sauerpa01w,3,0,CLE,1,0,7,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saundja01w,2,0,PHO,28,6,253,68,13,27,7,10,8,14,28,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saundja01w,3,0,PHO,27,1,302,99,10,28,23,9,4,20,23,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saureau01w,2,0,WAS,25,3,455,76,11,31,43,24,4,41,39,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saureau01w,3,0,WAS,15,2,165,24,3,8,18,8,2,15,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schumke01w,2,0,IND,28,5,380,112,23,47,10,5,29,21,41,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schumke01w,3,0,IND,31,1,352,108,18,41,13,7,23,21,49,26,1,0,3,0,32,6,3,3,0,2,2,6,8,2,0
schumke01w,4,0,IND,34,1,480,189,40,59,20,7,24,32,63,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schumke01w,5,0,IND,32,7,601,224,36,68,25,10,31,52,67,45,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schumke01w,6,0,IND,34,14,516,135,26,42,14,10,24,33,59,21,11,0,4,0,20,7,1,2,2,4,0,6,2,0,0
schumke01w,7,0,NYL,21,21,539,163,38,78,23,3,25,35,68,63,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
schumke01w,8,0,PHO,34,0,543,151,29,118,12,17,25,34,66,46,7,0,9,0,11,15,14,3,4,8,5,17,2,0,0
schumke01w,9,0,DET,7,0,89,14,4,16,5,2,3,8,13,2,2,0,8,0,14,5,19,3,1,3,3,13,0,2,0
schumke01w,10,0,DET,1,0,10,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schwege01w,2,0,MIN,24,8,423,87,15,35,34,11,6,17,34,17,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0
schwege01w,3,0,MIN,30,9,509,124,7,44,37,15,5,27,47,30,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0
schwege01w,4,0,MIN,16,0,118,15,7,11,7,3,1,8,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scottol01w,1,0,DET,28,0,369,100,28,52,28,12,10,45,83,40,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
scottol01w,2,0,IND,32,30,775,280,52,109,40,22,12,72,108,111,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
scottol01w,3,0,IND,31,31,975,292,80,131,52,38,13,69,127,82,4,2,3,3,21,7,17,5,1,1,14,11,5,0,0
scottol01w,5,0,CHA,34,0,398,73,28,37,10,9,13,36,78,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scottol01w,6,0,SAC,18,0,170,38,17,16,5,4,2,22,27,20,0,0,7,0,9,2,5,5,0,1,3,8,2,0,0
scottol01w,7,0,IND,21,0,159,50,8,25,7,7,2,15,29,8,1,0,2,0,10,3,2,0,1,0,3,5,0,1,0
scottol01w,8,0,PHO,8,0,32,8,2,2,2,3,1,3,6,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
scottol01w,9,0,PHO,6,0,69,16,2,17,3,1,6,6,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
shakiel01w,1,0,HOU,14,0,150,57,14,17,4,5,2,7,12,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shakiel01w,2,0,HOU,26,2,203,38,15,20,9,6,2,9,11,23,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
shakiel01w,3,0,CHA,1,0,5,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sharpkb01w,4,0,NYL,30,0,398,94,11,21,37,14,0,26,15,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sharpkb01w,5,0,NYL,30,0,240,29,5,16,33,6,1,20,7,12,12,0,5,0,5,0,1,5,0,0,0,2,0,1,0
sharpkb01w,7,0,IND,23,0,155,22,3,6,23,7,0,8,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sharpkb01w,8,0,IND,34,0,454,109,10,22,49,13,0,26,17,29,28,0,6,0,7,2,3,3,1,0,2,1,6,3,0
sharpkb01w,9,0,CHI,34,6,598,106,7,38,49,14,0,31,27,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sharpkb01w,10,0,CHI,27,0,325,70,3,17,25,8,2,23,15,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shielas01w,8,0,HOU,26,0,304,137,14,19,20,10,1,44,25,73,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shielas01w,9,2,DET,7,0,44,22,0,3,2,1,0,6,3,4,9,0,3,0,2,0,0,1,1,0,0,2,0,0,0
shielas01w,9,1,HOU,3,0,12,2,0,0,1,1,0,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slaisma01w,1,0,DET,3,0,7,4,0,1,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slauggw01w,5,0,MIN,3,0,7,2,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slavtge01w,4,0,PHO,2,0,12,0,0,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithai01w,4,0,WAS,31,2,422,104,21,44,10,11,9,26,44,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithai01w,5,0,WAS,29,3,403,115,26,43,15,17,12,21,38,34,16,0,3,0,15,5,3,1,1,0,4,5,5,4,0
smithbr01w,9,0,PHO,10,0,134,41,10,26,9,2,3,9,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithbr01w,10,0,PHO,21,0,144,21,11,24,3,2,3,7,30,8,0,0,1,0,4,0,0,0,1,0,0,1,0,0,0
smithch02w,1,0,CHA,30,7,659,156,29,77,55,15,17,48,88,25,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0
smithch02w,2,0,CHA,30,24,678,171,36,65,50,16,13,41,73,64,32,1,8,8,47,13,19,14,6,8,7,24,11,20,0
smithch02w,3,0,CHA,32,32,890,256,39,82,53,21,17,60,113,54,91,3,2,2,12,0,7,0,1,2,2,7,2,7,0
smithch02w,4,0,CHA,27,9,443,95,23,37,18,10,2,24,54,36,32,0,2,0,2,1,0,1,0,0,0,0,0,0,0
smithch02w,5,0,CHA,34,34,977,280,50,89,40,18,13,55,109,73,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0
smithch02w,6,0,WAS,34,34,1036,246,34,94,71,22,11,46,93,46,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithch02w,7,0,IND,18,2,173,35,9,15,7,3,1,13,21,4,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0
smithch03w,1,0,SEA,32,3,516,52,14,33,53,16,3,32,52,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithch03w,2,0,SEA,32,8,589,58,18,37,39,17,1,26,52,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithch03w,4,0,PHO,4,0,17,0,1,3,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithcr01w,7,0,PHO,23,0,197,60,4,18,22,17,0,18,24,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithcr01w,8,0,HOU,27,23,683,170,12,41,72,34,3,56,50,21,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithcr01w,9,1,MIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithcr01w,9,2,WAS,28,4,392,121,10,18,25,14,2,34,43,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithje01w,6,0,NYL,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithka01w,1,0,MIN,32,32,1193,646,28,65,90,44,7,76,71,175,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithka01w,2,0,MIN,32,32,1234,739,40,82,70,23,5,87,94,275,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithka01w,3,0,MIN,31,31,1138,512,24,68,79,32,7,70,87,153,188,2,0,0,0,0,0,0,0,0,0,0,0,0,0
smithka01w,4,0,MIN,34,34,1185,620,40,98,84,25,6,67,112,143,200,2,3,3,52,3,10,9,1,0,8,11,12,14,0
smithka01w,5,0,MIN,23,23,800,432,17,67,52,23,6,51,63,109,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0
smithka01w,6,2,DET,13,9,394,124,11,17,26,5,3,17,27,34,55,0,2,2,21,2,4,1,2,0,2,5,5,10,0
smithka01w,6,1,MIN,23,23,766,306,12,43,61,25,2,54,46,90,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithka01w,7,0,DET,34,34,1137,398,19,73,112,25,4,65,78,102,161,0,10,10,147,7,18,40,5,0,24,29,34,50,0
smithka01w,8,0,DET,34,34,1166,450,18,110,124,42,3,59,81,157,196,0,11,11,134,7,28,40,8,2,25,32,25,73,1
smithka01w,9,0,DET,34,34,1152,500,10,84,137,32,3,80,70,124,211,0,9,9,138,4,32,22,4,1,16,21,33,48,0
smithka01w,10,0,DET,27,27,894,369,13,50,76,21,2,62,69,61,132,2,0,0,0,0,0,0,0,0,0,0,0,0,0
smithki01w,7,0,SAC,31,0,313,74,11,28,20,9,0,22,33,9,32,0,5,0,4,0,2,0,0,0,2,0,2,2,0
smithki01w,8,0,SAC,3,0,6,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithki01w,9,0,SAC,21,0,143,33,5,9,5,7,2,9,22,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithla01w,1,0,ORL,3,0,12,5,1,1,1,2,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
smithta01w,1,0,SAC,32,32,925,388,61,117,43,30,64,60,107,46,0,1,2,2,21,0,8,1,2,1,2,5,4,0,0
smithta01w,2,0,SAC,32,32,912,358,48,131,41,34,55,66,106,85,2,2,5,5,55,8,16,8,5,5,4,16,11,0,0
smithta01w,3,0,SAC,32,32,1063,469,56,132,40,27,46,59,126,101,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0
smithta01w,4,0,SAC,34,34,986,430,61,126,52,43,32,56,103,58,49,2,6,6,77,9,37,11,5,3,11,17,20,15,0
smithta01w,5,0,SAC,34,33,908,380,46,92,50,38,25,53,86,56,29,0,6,6,95,11,20,8,9,12,11,17,22,9,0
smithta01w,6,0,CHA,31,31,1063,421,45,117,41,51,32,84,105,104,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
smithta01w,7,0,CHA,34,34,972,445,48,132,50,41,29,70,100,78,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0
smithta01w,8,0,PHO,34,34,1072,428,54,166,44,40,56,56,101,99,61,1,9,9,105,16,54,15,9,16,13,32,20,31,0
smithta01w,9,0,PHO,25,25,722,277,50,126,28,28,29,41,98,45,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0
smithta01w,10,0,PHO,34,34,920,336,35,148,27,34,57,37,107,23,93,4,11,11,109,14,50,9,15,9,7,38,12,38,0
smithty01w,8,0,DET,1,0,7,1,1,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
smithwa01w,9,0,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snellbe01w,6,0,PHO,20,0,226,65,19,17,18,7,1,11,31,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snellbe01w,7,0,PHO,30,0,250,100,11,28,19,15,3,17,28,10,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snellbe01w,8,0,PHO,30,2,343,107,12,34,44,20,4,18,31,11,79,0,8,0,13,6,3,7,1,0,2,9,2,18,0
snellbe01w,10,0,SAS,30,6,553,187,21,49,37,27,3,29,50,29,137,0,1,0,0,0,2,1,0,0,0,0,0,2,0
snowmi01w,3,0,HOU,32,2,480,125,31,88,13,12,26,22,59,57,2,0,3,0,19,6,15,4,0,2,5,9,8,1,0
snowmi01w,4,0,HOU,34,34,1025,314,76,187,42,35,62,68,120,85,1,2,3,3,25,12,17,5,4,4,5,10,8,0,0
snowmi01w,5,0,HOU,31,31,893,276,62,177,31,28,35,71,89,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snowmi01w,6,0,HOU,33,33,966,396,68,157,40,20,38,65,120,130,0,4,5,5,52,1,26,4,5,3,16,15,23,0,0
snowmi01w,7,0,HOU,34,34,995,442,78,191,47,33,38,88,121,129,0,3,2,2,31,3,9,4,2,6,2,9,12,0,0
snowmi01w,8,0,HOU,34,34,892,366,78,152,47,18,35,91,107,112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
snowmi01w,9,0,HOU,34,34,856,336,75,155,43,18,31,64,111,119,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
snowmi01w,10,0,ATL,34,2,503,185,40,105,17,15,17,39,73,67,2,0,2,0,9,3,5,1,0,2,2,3,5,0,0
spencsi01w,8,0,LAS,34,22,828,327,48,90,42,27,11,35,86,42,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spencsi01w,9,0,LAS,33,2,451,174,28,34,18,14,4,23,48,18,81,0,5,0,7,4,5,1,0,1,3,5,1,3,0
spencsi01w,10,0,NYL,33,0,340,99,7,31,15,6,1,9,24,9,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spornra01w,2,0,DET,23,1,265,41,21,31,11,7,4,13,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stafftr01w,2,0,HOU,30,4,365,113,37,48,16,12,2,26,42,52,1,0,2,0,4,2,1,1,2,2,0,3,4,0,0
stafftr01w,3,0,MIA,6,0,38,8,3,3,2,1,0,6,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
staleda01w,1,0,CHA,32,32,1099,282,21,56,190,37,1,91,80,74,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0
staleda01w,2,0,CHA,32,32,1152,298,11,60,179,52,1,100,54,57,89,0,8,8,94,3,15,35,9,2,34,19,21,26,0
staleda01w,3,0,CHA,32,32,1061,278,8,48,164,48,0,80,67,101,83,0,2,2,17,2,3,10,3,0,4,2,6,10,0
staleda01w,4,0,CHA,34,34,1086,269,14,44,174,49,4,78,76,73,72,0,2,2,18,1,4,7,4,0,4,6,5,8,0
staleda01w,5,0,CHA,34,34,1143,302,12,46,171,43,2,74,83,87,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
staleda01w,6,1,CHA,23,23,684,146,7,46,121,30,0,42,47,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
staleda01w,6,2,HOU,10,3,221,33,2,15,28,6,1,12,23,10,14,1,5,0,21,0,4,14,9,0,7,9,7,8,0
staleda01w,7,0,HOU,34,34,1018,250,14,61,133,35,5,76,50,36,124,0,2,2,3,1,4,2,0,0,4,1,0,3,0
stansti01w,7,0,LAS,4,0,23,6,6,1,2,1,2,2,4,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0
stansti01w,8,0,MIN,30,14,437,130,50,80,15,13,11,29,78,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
starbka01w,1,0,UTA,29,0,340,117,12,21,30,13,11,29,32,42,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
starbka01w,2,0,UTA,23,7,310,109,13,17,21,8,1,15,30,27,23,0,1,0,0,0,0,0,0,0,0,0,0,1,0
starbka01w,3,2,SEA,9,0,186,53,3,16,12,6,4,11,19,9,11,0,2,0,5,1,2,1,1,1,4,2,2,1,0
starbka01w,3,1,UTA,15,0,88,26,0,7,7,9,4,2,16,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
starbka01w,5,0,IND,12,0,117,20,6,3,11,6,0,9,7,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stedika01w,1,0,SAC,29,0,309,91,11,28,14,11,10,17,22,7,53,0,2,0,0,1,0,1,0,0,2,0,0,2,0
stedika01w,2,0,SEA,26,17,393,102,9,26,24,16,9,22,23,20,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stepama01w,1,0,PHO,15,1,170,57,15,33,8,4,9,22,42,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stepama01w,2,0,PHO,32,31,815,334,66,135,41,43,64,50,110,78,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
stepama01w,6,0,PHO,15,14,409,162,29,51,23,20,38,22,33,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stephst01w,5,0,DET,7,1,36,4,2,7,3,0,0,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stevema01w,5,0,SAS,29,0,259,38,11,24,5,6,4,11,32,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stevema01w,6,0,SEA,4,1,53,6,2,4,1,2,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stevema01w,7,0,PHO,2,0,18,3,1,1,0,1,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stileja01w,2,0,POR,32,32,1023,478,24,53,55,24,3,68,75,149,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stileja01w,3,0,POR,21,3,382,125,7,11,20,4,0,21,38,30,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stinsan01w,1,0,CHA,32,32,1123,565,35,101,121,55,23,86,77,134,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stinsan01w,2,0,CHA,32,32,1006,450,39,98,88,43,19,70,59,79,65,0,8,8,96,12,37,26,13,2,18,18,21,13,0
stinsan01w,3,0,CHA,32,32,950,411,37,140,91,37,9,52,56,93,70,0,2,2,30,7,4,9,7,0,4,4,2,7,0
stinsan01w,4,0,CHA,34,34,1000,377,28,112,97,48,5,75,70,79,75,0,2,2,36,4,5,7,2,0,4,4,9,7,0
stinsan01w,5,0,CHA,34,34,777,203,25,94,49,27,7,41,60,44,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stinsan01w,6,0,DET,18,1,102,22,6,6,13,3,0,4,6,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stiresh01w,1,0,MIN,21,0,117,35,6,8,7,6,0,14,22,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stiresh01w,2,0,MIN,18,5,201,51,10,17,14,8,4,19,26,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stiresh01w,3,0,MIN,9,0,22,6,4,2,1,0,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stockta01w,2,0,WAS,3,0,11,3,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
streiju01w,1,0,IND,27,6,424,121,25,46,44,16,23,32,67,35,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
streiju01w,2,0,IND,27,26,707,246,45,94,52,37,19,52,81,57,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
streiju01w,6,0,IND,34,20,686,186,37,64,32,29,11,36,75,27,6,0,4,4,18,10,8,5,5,1,6,11,6,0,0
strotan01w,7,0,PHO,8,0,39,16,2,3,2,1,2,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strotan01w,8,0,IND,12,0,69,28,6,3,3,0,0,2,5,2,15,0,3,0,7,0,3,2,1,0,0,1,0,3,0
strotan01w,9,0,ATL,21,0,160,39,5,8,7,5,3,3,17,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
summela01w,6,0,CON,11,0,43,10,5,5,3,2,0,4,11,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
summela01w,7,0,CON,33,3,359,83,12,24,19,3,2,20,38,27,15,0,2,0,2,0,1,0,0,0,0,0,0,0,0
sun-mju01w,4,0,SEA,17,0,118,30,1,9,1,5,0,5,13,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suttota01w,2,0,CHA,29,21,602,196,51,78,11,21,39,40,84,72,0,1,8,8,60,10,16,4,1,11,8,25,14,0,0
suttota01w,3,0,CHA,32,29,885,382,76,115,15,29,36,49,125,174,0,3,2,2,15,4,8,0,1,1,7,6,6,0,0
suttota01w,4,0,CHA,34,33,864,286,73,128,15,19,50,59,132,131,0,2,2,1,4,1,5,0,0,3,2,5,0,0,0
suttota01w,5,0,CHA,34,34,970,325,63,148,15,31,71,71,111,162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
suttota01w,6,0,CHA,34,33,887,318,64,115,14,30,37,69,138,141,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
suttota01w,7,0,CHA,30,30,800,335,70,106,20,26,55,71,105,155,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
suttota01w,8,0,IND,34,33,860,409,66,118,30,35,47,85,115,155,0,1,6,6,42,7,21,4,1,12,8,15,21,0,0
suttota01w,9,0,IND,33,33,956,389,63,145,17,20,57,69,113,153,1,2,3,3,44,6,10,1,1,4,6,12,21,0,0
suttota01w,10,0,IND,27,25,680,266,44,114,23,15,40,49,76,102,0,2,10,10,143,15,41,5,9,14,30,30,45,0,0
swanike01w,9,0,CON,25,6,231,41,5,24,26,14,1,20,17,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swanike01w,10,0,PHO,33,0,388,93,7,46,54,15,3,46,34,18,33,0,9,0,20,2,7,13,2,0,7,10,0,11,0
swoopsh01w,1,0,HOU,31,31,1090,643,40,155,119,87,33,82,67,145,91,0,6,6,113,9,25,19,17,0,12,11,29,17,0
swoopsh01w,3,0,HOU,32,32,1154,592,30,128,107,88,23,87,50,154,80,0,3,3,73,10,12,17,12,2,8,7,25,9,0
swoopsh01w,4,0,HOU,31,30,1084,484,32,111,121,77,26,73,48,124,79,0,3,3,56,2,17,13,4,2,5,8,16,10,0
swoopsh01w,5,0,HOU,31,31,1070,459,38,115,91,47,16,59,56,90,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swoopsh01w,6,0,HOU,33,33,1225,614,27,92,141,66,26,72,54,180,75,0,5,5,92,8,20,19,7,2,15,17,21,14,0
swoopsh01w,7,0,HOU,31,31,1111,482,34,149,115,64,9,74,46,127,90,0,2,2,22,0,5,3,2,2,2,2,8,6,0
swoopsh01w,8,0,HOU,3,3,106,23,3,14,11,5,1,9,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swoopsh01w,9,0,SEA,29,25,706,205,26,100,60,43,9,31,44,59,63,0,3,2,26,3,7,3,6,0,5,7,9,10,0
tateso01w,1,0,MIN,8,0,94,27,6,7,5,3,0,7,13,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tauradi01w,5,0,PHO,34,34,1130,578,28,121,132,43,25,90,117,129,188,4,0,0,0,0,0,0,0,0,0,0,0,0,0
tauradi01w,6,0,PHO,33,33,1089,527,22,116,150,38,28,112,111,151,179,2,0,0,0,0,0,0,0,0,0,0,0,0,0
tauradi01w,7,0,PHO,34,34,1152,860,25,97,139,42,27,79,100,183,305,2,0,0,0,0,0,0,0,0,0,0,0,0,0
tauradi01w,8,0,PHO,32,32,1025,613,18,117,137,45,34,84,106,127,259,1,9,9,179,6,33,27,13,7,18,31,26,82,1
tauradi01w,9,0,PHO,34,34,1083,820,26,146,121,46,46,83,125,247,247,2,0,0,0,0,0,0,0,0,0,0,0,0,0
tauradi01w,10,0,PHO,31,31,976,631,18,160,109,36,43,82,95,170,194,0,11,11,245,9,56,42,8,14,33,41,56,85,2
tayloli01w,5,0,PHO,5,0,26,3,0,3,2,1,1,1,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taylope01w,2,0,CLE,32,0,561,230,36,76,44,35,11,38,46,46,73,0,3,0,21,2,7,3,6,1,5,4,4,11,0
taylope01w,3,0,CLE,30,26,908,391,51,107,68,37,11,58,66,102,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taylope01w,4,0,CLE,34,33,898,398,44,104,80,38,10,60,53,95,99,0,3,3,45,1,12,3,6,1,6,10,12,10,0
taylope01w,5,0,PHO,33,33,1076,434,51,109,82,52,14,81,108,108,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0
taylope01w,6,0,PHO,29,29,852,382,38,82,94,38,11,77,86,118,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0
taylope01w,7,0,PHO,20,8,536,277,32,81,51,29,9,29,57,66,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0
taylope01w,8,0,PHO,34,34,1010,605,73,141,98,51,22,77,120,198,90,2,9,9,174,24,47,34,16,10,25,33,68,20,0
taylope01w,10,0,PHO,14,1,283,153,12,22,32,18,2,31,32,48,25,0,11,0,157,10,28,37,4,2,12,23,51,31,0
